Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
SCMH1	-0.262601667	0.457093309
MYCBP	-0.098305417	0.457102403
NT5DC4	-0.082997083	0.457187691
IRX2	0.107905417	0.457204158
FOXJ1	-0.06195875	0.457380253
LOC646934	-0.085561667	0.457412625
PMEL	-0.1018	0.457460961
HTRA4	-0.093450833	0.45747014
LINC01138	0.105008333	0.457478592
SPINK4	-0.0624925	0.457614689
FKBP9	-0.066175	0.45762659
OOSP2	-0.07044125	0.457674032
MXD1	0.303580833	0.457777605
ADGRG7	0.0752	0.457810979
ACTL8	-0.06051625	0.457937012
EPB41L4A-AS1	-0.204908333	0.457944804
FNTA	-0.24827625	0.458026486
SFTPB	-0.075541667	0.458044673
MTFR1	0.204277917	0.458054518
PRSS12	0.08679	0.45809388
CSNK1E	-0.248932917	0.458111338
TNFRSF19	-0.143441667	0.458127305
S100A7	0.092175417	0.458188172
OR51V1	0.080145	0.458219716
IMMT	0.093400833	0.458248918
P3H1	0.137378333	0.458252985
CTSB	-0.339200417	0.458291854
TRMT112	-0.118454167	0.458315651
PRSS42	-0.05772	0.458468788
MFAP4	-0.05908	0.458493443
LOC646383	-0.095244167	0.458521758
ZSCAN32	-0.109289583	0.458557759
CCDC93	0.12006	0.458585546
SERBP1	0.216021667	0.458605613
MED15	-0.107052917	0.458608944
FLJ36116	0.21626625	0.458685459
RRP12	-0.170620417	0.458755894
PXDN	0.46312125	0.458846847
DNAH12	0.06921625	0.458957981
CRHR1	-0.09614	0.458982798
ZNF814	-0.339285833	0.459024336
BCL6B	0.074939167	0.459112742
LOC441601	-0.087479167	0.45926195
LILRB1	0.460650833	0.459263947
TOPBP1	-0.161857917	0.45927777
PRLR	0.225347083	0.459287506
PRG3	-0.057725833	0.459327972
ADM	-0.118799167	0.459353067
NRP1	0.06757125	0.459395185
MOB3B	0.135472917	0.459417733
KRIT1	0.14947875	0.459442407
C11orf86	-0.083474167	0.459485834
GBGT1	-0.102774583	0.45948904
RBM48	0.347028333	0.459496235
SCGB2B2	-0.0587625	0.459542208
CPN2	-0.171914167	0.459624698
LOC100131848	-0.07532	0.45964704
C10orf88	-0.130102083	0.459697666
ITGA5	0.31493	0.459809881
AP2M1	-0.196645417	0.459897471
FBLN7	0.286492917	0.4598986
CD40	0.543550833	0.459922354
NDC1	0.131654583	0.460175777
C9orf62	-0.060694167	0.460239045
LOC100291105	-0.111410833	0.460278594
SLC36A1	0.068162083	0.460291235
GPR55	0.332970833	0.460368793
HEPN1	-0.065859583	0.460408594
CSF2RB	-0.361548333	0.460484884
RFX7	-0.134217917	0.460516314
DGKG	0.373627917	0.460536655
KIAA0368	-0.617522917	0.460593866
NEUROD4	0.07799625	0.460807186
BAIAP2	-0.08076	0.460814948
DBN1	0.40101	0.460861487
AMN1	0.23557625	0.461023208
C11orf87	-0.080507917	0.461040547
EIF2B3	0.111785417	0.46104354
TTC26	-0.4197375	0.461170551
SS18	0.2663625	0.461196613
RAB7A	-0.195400833	0.461285904
APMAP	-0.26727	0.461294489
LOC100129484	-0.10275125	0.461314785
SCNN1B	0.19026	0.461348963
KIZ	-0.14862	0.461413974
SLC2A8	-0.106037917	0.461476228
CYP26C1	-0.079578333	0.461669969
RNF213	0.381270833	0.461705592
WNT3	-0.269233333	0.461734979
GAB3	-0.3731125	0.461748021
FAM26F	-0.072484167	0.461804581
IRF2BPL	0.122519583	0.461887237
TOX4	0.047145833	0.461903536
DDX49	0.085827083	0.461910338
AZI2	-0.245875	0.46194449
C5	0.219865833	0.461963113
ACTR6	0.164757083	0.462042652
RPRML	-0.084281667	0.462060166
COBLL1	-0.649198333	0.462163176
DALRD3	-0.098547917	0.462176331
DCAF5	0.161328333	0.462176703
FKBP2	0.127047917	0.462219752
SNTB1	0.438925833	0.462282234
LRCH4	-0.188359167	0.462353933
ZNF485	0.297022917	0.462409595
FMO5	-0.150384583	0.462470139
CRIM1	0.32866625	0.462517541
URB1	0.148065833	0.462570397
PLA2G6	0.14661875	0.46260671
ZNF207	0.125220417	0.462706673
CSNK1G1	-0.118706667	0.462753836
OPN4	-0.078006667	0.462791261
SLIT2	0.700085	0.462793249
LRFN1	-0.069635	0.462925555
TARS	-0.247655833	0.462952134
CACNA2D1	0.027604583	0.462968246
PI4KA	0.112528333	0.462996123
ILF2	-0.165833333	0.463000405
DUX5	-0.079064583	0.463048139
DNAH2	-0.052892083	0.463156623
CBLB	0.5207925	0.463170152
TSPEAR	-0.055440833	0.463191367
PRM1	-0.0735375	0.463242375
HMGA1	0.209419167	0.463303734
UBIAD1	0.071733333	0.463319713
PTS	-0.330982917	0.463363341
ZNF737	-0.507905	0.463489414
NFKBIZ	0.55723875	0.463495877
CKM	-0.057397083	0.463497035
ATIC	0.138798333	0.463498382
HIST2H2AB	0.55599	0.463519553
OR2T4	-0.078122917	0.463546303
LIMD1	0.41630375	0.463552726
SNORD116-22	0.40632875	0.463556801
GPX7	-0.285587917	0.463562266
WTAP	-0.128477917	0.463577645
LOC440313	0.047122083	0.46358786
COX10	0.1383875	0.463601132
PHTF2	-0.259272083	0.463712485
BLM	-0.22501625	0.463730532
ZC3H11A	-0.116893333	0.463776272
ZNF280B	0.333538333	0.463800965
ZNF48	-0.101119167	0.463805857
RFNG	0.09157	0.463805955
PDE7B	0.102395833	0.463859267
APOBEC3C	0.414799167	0.463889942
FLJ39061	-0.057006667	0.463973821
LOC100128310	0.067255	0.464073934
OR5E1P	0.066242083	0.464082585
RPL9	0.081075	0.464113829
ZNF667	0.253299583	0.464138341
ARMCX6	0.1070675	0.464240936
SERINC1	-0.23406125	0.464288803
LOC100130428	0.256552917	0.464304319
PATL1	0.146704167	0.464339593
SNORD55	0.203445417	0.464354917
STAT4	0.608375	0.464397853
FDPSP2	-0.17326125	0.464426735
ISCA2	0.099521667	0.464498917
GCNT3	-0.1032675	0.464551325
CENPB	0.10775875	0.464608525
CLDN9	-0.065088333	0.464618986
TTLL12	0.1166325	0.464643369
ASAH2B	-0.564744583	0.464714145
FAM90A1	0.063855417	0.464876574
UGT3A1	-0.043775	0.464964329
PECAM1	0.232685	0.465003431
EPC1	0.13684625	0.465092792
MOG	-0.050635	0.465110753
RASSF4	0.267644583	0.465208762
EPB41L5	-0.644160833	0.465316383
AK5	0.325409583	0.465324975
RMRP	0.222441667	0.465356209
PANK4	0.113417083	0.465461396
C9orf85	0.246440833	0.465468441
DDX18	0.153621667	0.465503067
TMEM185A	0.163615	0.465519063
KRT1	-0.0373875	0.465519071
KIF9	0.1667725	0.4656046
THOC1	-0.182342083	0.465613184
OR5T1	0.055821667	0.465721932
POLM	-0.15523625	0.46591479
FAM160B1	-0.253194583	0.465941328
ZNF541	-0.052763333	0.466002727
TMPRSS3	0.431899167	0.466090816
NEIL3	-0.4535675	0.466104835
ZNF823	0.181024167	0.466240202
NUPR1L	-0.083902917	0.466391383
ISX	-0.085188333	0.466402696
LOC401052	0.061912083	0.466403237
SPINT2	-0.420600417	0.466417504
METTL7A	0.479431667	0.466421239
TMEM79	-0.081845417	0.466516007
SLC27A2	-0.879664583	0.466518822
RTN4RL1	-0.056855417	0.466625579
SPRR1B	-0.050227083	0.46665301
TRAF1	0.537634583	0.466873658
SLC7A3	0.631557917	0.466958107
GNRH2	-0.074183333	0.467022805
PAK1IP1	0.2329575	0.46702308
ZNF200	-0.112637083	0.467067915
SLC17A4	-0.02097	0.467117152
SLC12A9	-0.131640417	0.467118574
MPHOSPH8	-0.152051667	0.467127483
PDK2	0.418689167	0.467209989
RASAL1	-0.328887083	0.467252945
REG1B	0.052780833	0.467266638
ADGRF3	-0.064022917	0.467307546
OMD	0.056744167	0.467312742
ADAMTS8	-0.061349583	0.467327589
NFE2L1	-0.154767917	0.467377627
SOX30	-0.0487925	0.467402045
SLC27A1	0.080974167	0.467426313
LRP2BP	0.068455	0.467658542
KDF1	-0.06886625	0.467679976
KLHL2	0.260675417	0.46769158
MRPL33	0.095875833	0.467764211
OBP2B	-0.109384167	0.467805319
CACNG7	-0.095218333	0.467832661
IGF1	-0.071829167	0.467945803
CYP27C1	-0.084836667	0.467957491
ZKSCAN2	-0.158485833	0.467991043
MZT2A	-0.135907083	0.46803716
EPHA2	-0.053640833	0.468114558
ULK3	0.15297875	0.468158832
MYL1	-0.02835875	0.468206542
LOXHD1	-0.04902875	0.468238526
SEMG2	0.067655	0.468278181
TTC33	0.145619167	0.468294856
PDK1	0.268206667	0.468446342
PUS3	0.191071667	0.468584668
TRAT1	0.050397083	0.468640764
RNF180	0.375493333	0.468651035
ZNF573	-0.146069583	0.468780687
B3GNT2	0.326601667	0.468812024
GPAM	-0.399711667	0.468859014
PPM1E	0.346251667	0.468861237
MBD1	0.124860833	0.468882351
KLHL36	0.136637083	0.468967901
RNF43	0.229395	0.469016348
MAPK1	0.16137625	0.469027662
GNG4	0.153795	0.469109906
MAGI3	-0.293285833	0.469136139
POLA1	-0.177575	0.469180904
LILRA1	0.103922083	0.469190805
RPL41P5	-0.0639625	0.46925071
TMEM8A	0.067082083	0.469308638
BAGE2	-0.1488675	0.469323579
RAB5A	-0.104032917	0.469386292
HS3ST4	-0.059888333	0.46942636
ZNF786	-0.218583333	0.469458439
LRRC29	0.108681667	0.469489356
DNM1P46	-0.18876625	0.469511192
CCDC146	0.234030417	0.469527534
ZNF697	0.09515125	0.469552916
GABBR2	-0.081055	0.469738673
PMF1	-0.174738333	0.469876874
MTHFSD	-0.070175417	0.469947425
COX7A1	0.061313333	0.469965641
NAA30	0.099035	0.470010783
BCL3	0.238642917	0.470020671
NF2	0.112208333	0.470056219
CNTD1	0.05107125	0.470087636
YIPF4	-0.10565	0.47013857
C21orf33	0.141186667	0.470187413
CLSTN1	0.27230375	0.470191192
TMBIM6	-0.114016667	0.470248106
GON4L	-0.105614167	0.470258853
ZNF490	0.173183333	0.470275992
SUB1	-0.2155725	0.470310163
HOXA4	-0.111270417	0.470369384
GPATCH1	0.161494167	0.470516765
WDR35	-0.50596125	0.470532771
CTSL	0.054885417	0.470625611
TXNL1	-0.093521667	0.470728071
SATL1	-0.070895833	0.47077145
LOC100132080	-0.1222	0.470791996
INPP5D	0.2236025	0.470809853
EXTL2	-0.226874167	0.470820897
DYNC1I1	-0.587545417	0.470824723
COQ3	0.259910833	0.470862326
POLR2J	-0.128554167	0.470891572
FCGR3A	0.087510833	0.471014252
KRTAP5-9	-0.066924167	0.471016135
AGA	0.290735417	0.471061182
ZBED8	0.206939167	0.471129882
GJA10	-0.09624375	0.471157265
PSMD13	0.09805125	0.4711611
C4orf46	-0.170871667	0.471210216
CXCL6	-0.063847083	0.471319874
AQP8	-0.04425375	0.471368626
CENPA	-0.12011125	0.47137943
ZNF804A	-0.84169375	0.471450414
LOC391722	-0.34157625	0.471493397
PPME1	-0.145011667	0.471522685
NAPB	0.26158625	0.471546326
TAB3	-0.22057375	0.471736548
KLHDC4	0.100527917	0.47174456
PRPF4	0.122895833	0.471848461
MCOLN2	0.413949583	0.471874299
SLC45A1	-0.0922	0.471880796
HEXIM2	0.08987	0.47191251
PARP4	-0.152556667	0.471970754
OR5R1	-0.061302917	0.472022713
TECRL	-0.044453333	0.472283608
AGTRAP	-0.13238125	0.47234503
FREM1	-0.026865417	0.472354659
FBL	-0.077570833	0.472390975
STAT6	0.149787083	0.472460645
TNPO1	-0.10283	0.472486103
CLDN19	-0.1121575	0.472533788
TUBA4B	0.117395417	0.472553542
MLNR	0.098382917	0.472585463
LRRC37B	-0.149824167	0.472622881
ENTHD2	-0.115230417	0.472624251
PSEN2	-0.224934583	0.472682133
DLEU7	-0.110849167	0.472711817
PDXDC2P	-0.150544167	0.472792048
MDP1	-0.102191667	0.472815623
C21orf62	0.0376475	0.472815638
TRUB2	0.17655625	0.472837122
CHRM5	-0.047259583	0.472879618
KIAA0100	-0.120416667	0.472975154
MTERF4	0.145576667	0.473019625
DAB1	-0.042706667	0.473143848
CLDN14	-0.052639583	0.473175856
NLRP5	-0.056912083	0.473204659
RSG1	0.0693225	0.473329135
FAM104A	-0.100855833	0.47333333
TMEM141	0.125612083	0.473401551
ZNF394	-0.119000417	0.473412552
C14orf166	0.09471875	0.47353718
AP2A1	0.09413125	0.473546675
BTBD2	-0.2420875	0.473560394
BRWD1	0.1650075	0.473570271
TOM1L2	-0.072779167	0.4735755
PRKCH	0.571247917	0.473589792
FKBPL	0.084764583	0.473656714
FKBPL	0.084764583	0.473656714
KIAA1958	-0.22406375	0.473697429
FILIP1L	0.0726975	0.473732446
PIAS4	-0.104725417	0.473824317
WDR20	-0.087040833	0.473889535
GP1BA	-0.060768333	0.473943369
LINC01116	0.064235833	0.473949128
LOC100128655	0.053951667	0.473957528
PARP3	-0.133645833	0.474017136
ACVRL1	-0.0493575	0.474064173
GAN	0.158584167	0.474119495
SUSD4	-0.075162083	0.474421507
TMEM26	-0.055273333	0.474435379
ERCC8	-0.185825833	0.474469861
ZNF818P	-0.119617917	0.474492462
PNPLA8	0.291635833	0.474508491
OR51I2	0.0579575	0.474538885
NPC2	0.191400417	0.474716908
HSP90B2P	0.0814175	0.474787203
PSMB1	-0.13420125	0.47486405
ILF3	-0.10357875	0.47501503
LYPD1	-0.075662083	0.47501705
GINS4	-0.245230417	0.475048936
AZIN1	0.17341	0.475083237
ZNF805	0.232755417	0.475125354
MDM4	0.25019875	0.475201746
TIGD7	-0.140555	0.475257565
BAIAP2L2	-0.048266667	0.475270892
LILRA4	0.131209583	0.475337981
ZNF493	-0.218167083	0.475338813
LIN37	0.061661667	0.475403764
NKPD1	-0.06812375	0.475409109
NGDN	-0.125993333	0.47545544
KCNK1	0.058290833	0.475480415
MYRIP	-0.371829167	0.475497537
ZNF492	-0.203709167	0.475613185
SCRIB	-0.146805417	0.475676071
RIPPLY3	-0.082892083	0.475723122
ANO9	-0.171129167	0.475755295
KIR3DX1	-0.097961667	0.475801395
MMP1	-0.04591875	0.475861569
UBL5	-0.068714583	0.475916367
HTR2B	-0.24629875	0.476000615
CYP2J2	-0.027874583	0.476027955
DIP2C	0.37338375	0.476077337
PTGFR	-0.02878125	0.476100784
RPL9	0.079358333	0.476121746
ADAT1	0.154972917	0.476202618
STARD7-AS1	0.196809583	0.476232673
TMED10	0.17308375	0.47625268
COMTD1	0.07609	0.476312919
STARD3	-0.08226	0.476351827
CCDC86	-0.135739583	0.476355051
ZNF432	-0.2752025	0.476442326
SH2D7	0.074874167	0.476481967
PCP4	-0.031007917	0.476536561
GNE	-0.189387917	0.476645439
NAGA	0.2162125	0.476711144
MYO15B	0.124702917	0.476758642
CCR3	-0.035471667	0.476807941
SNORA76A	0.183972083	0.476823103
C2orf69	0.170707083	0.476832898
FEM1A	-0.091504167	0.476876517
MFSD6L	0.105132917	0.476898846
XPNPEP3	0.141165	0.477038956
LTA	0.265191667	0.477044366
SPATA31C2	-0.053396667	0.47704733
ADD1	0.171714167	0.477048968
PAQR5	-0.0682225	0.477080921
OR8G2	0.0588525	0.47719013
YIPF2	-0.05785125	0.477215173
KIAA0586	-0.1537475	0.477242458
CEP112	0.19954125	0.47740889
IQCC	-0.0716425	0.477427272
GCM2	0.076716667	0.477518099
MFSD1	0.138237083	0.477531902
MAP1A	-0.228499167	0.477540324
SP2	-0.126554583	0.477616767
LYSMD3	-0.102665417	0.477640149
NACA	-0.081833333	0.477646508
REXO1	-0.116130417	0.477654162
PTGER4	0.64152	0.477669766
PIGU	-0.159030417	0.477817195
ATP6V0E1	0.157739583	0.477821084
DEGS1	0.176060417	0.477885908
LRRC40	-0.143860417	0.477886004
OR10A6	-0.03535375	0.477962179
WDR60	-0.173557917	0.478063043
GTF2H1	0.12900375	0.478087513
CDKAL1	0.130556667	0.478089352
GDI1	-0.210362083	0.478094092
SLC38A9	-0.2172575	0.478195176
ERCC6L2	-0.1524825	0.478228298
HNRNPA1	-0.144987083	0.478309979
CETP	-0.082177917	0.478365156
AUNIP	-0.137995417	0.478425707
KIAA1804	-0.2029975	0.478462971
LOH12CR1	0.123951667	0.478477705
MAD2L2	-0.189592917	0.47850763
SPEF1	0.05485875	0.47854301
IQCD	0.268841667	0.478676049
ANGPTL2	-0.044925833	0.478681525
TEAD1	0.22774625	0.478714508
ZNF385C	0.0809425	0.478776408
TRPC4AP	-0.09964375	0.478835804
TMEM230	0.12714125	0.478905105
AQP11	-0.07573875	0.478956467
LINC00656	0.069325833	0.47904213
RNF122	0.391703333	0.479055305
RNF213	0.39420375	0.479073882
CYBRD1	-0.467780833	0.479145522
DCAF15	-0.08924375	0.479237829
CNGA2	-0.086714583	0.479266086
RNF217	0.032417917	0.47927727
MRTO4	0.26585625	0.47929088
GNGT2	0.37379875	0.479309365
FMNL2	-0.391729583	0.479328841
DYNC1H1	-0.116151667	0.479447001
COMMD2	0.12404	0.479516687
SH3BGRL3	-0.134379167	0.479529222
FECH	0.274872917	0.47953207
CTDNEP1	0.161493333	0.479542105
CCDC3	-0.064984583	0.479582754
IER3IP1	-0.128930833	0.479637244
ZNF182	-0.116637083	0.479682106
RFPL1	0.061741667	0.479703785
ID4	0.062985	0.479743091
KRTAP4-1	0.13937375	0.479863197
ND5	-0.089795833	0.479885607
HAUS6	0.134377083	0.47991601
PQLC3	0.12927	0.479975324
POLE	0.15217375	0.480001241
NCRNA00185	0.06275625	0.480018311
GGT6	0.054652083	0.480075327
ZNF567	-0.25072125	0.480243422
GJA1	-0.065040833	0.480286704
NETO2	0.521374583	0.480304024
TMEM244	-0.0521475	0.48039181
HNRNPF	0.08255	0.480403817
EDN2	-0.095620417	0.480428836
ALDOB	-0.050239583	0.480481366
UBE2D4	-0.14667125	0.480500455
VCAM1	0.088120417	0.480604204
ASB8	-0.09794125	0.480605273
ANKRD34B	-0.03653375	0.480653461
OGDH	0.142982917	0.480664526
ZADH2	0.298196667	0.480747222
IGFL2	-0.07549625	0.480818038
SNORD61	0.179834583	0.480853813
TARBP2	-0.077503333	0.48089596
MYO18B	-0.04918	0.480912067
GBA2	-0.175154583	0.480920137
CCL26	-0.0837675	0.48094471
ADAT3	-0.082410417	0.481014689
CD1B	0.069044167	0.481039253
CLDN17	0.064452917	0.48104418
DGKH	0.341086667	0.481173398
T1560	0.04550125	0.481218737
AWAT2	-0.0744075	0.481263535
LCOR	0.134814583	0.481277327
GALNS	-0.098989583	0.481306029
ZSCAN30	-0.164950833	0.481391546
RAD18	-0.090930417	0.481410472
PDS5A	-0.07658375	0.481465833
WDFY3-AS2	0.04792875	0.481559847
CERCAM	0.135953333	0.481561924
GUCY2F	-0.064540417	0.481602925
TNP1	-0.072995833	0.481625877
DCC	-0.048534167	0.481632546
OR6C76	0.109655833	0.481664095
MOCS2	-0.1347725	0.481670078
PPP6R3	0.114565	0.481676885
ZNF557	-0.12720375	0.481699591
PNPLA3	-0.091935833	0.48183465
DICER1-AS1	0.06463375	0.481912753
LOC100130285	-0.0707225	0.481930251
ATCAY	-0.053222917	0.481955026
MROH2B	0.03098125	0.482232837
METTL1	-0.137874167	0.482238676
CFAP58	-0.169746667	0.482248755
RPL5	-0.044866667	0.482360148
ADHFE1	-0.043430417	0.482485942
NUDT16P1	0.083154583	0.482509942
SLC25A51	-0.109773333	0.482559423
CA2	-0.151552083	0.482612503
KRT8P41	-0.059572083	0.48261946
HABP2	-0.049850417	0.482709267
GLTSCR2	0.151611667	0.482727593
SNCA	0.063072083	0.482783504
NUMA1	0.202160833	0.482792428
ATG10	-0.250779167	0.482853047
PRR23A	-0.09542375	0.482868214
C1QTNF7	0.04279	0.482885731
SLC44A3	-0.070861667	0.482920316
TSGA10IP	-0.042696667	0.482945479
IGFBP6	-0.088279167	0.482978462
SNORD60	0.415950417	0.483073405
ANKRD10	-0.17949375	0.483112054
SLC26A1	-0.073985	0.483186457
GFPT2	-0.055590833	0.483187589
NCOA2	0.30044125	0.483191551
TEKT1	-0.057679583	0.483193911
SLC10A4	-0.058848333	0.483213668
SPATA4	-0.043025	0.483243114
FAR2P1	0.12688375	0.483271758
OR52W1	-0.039795417	0.483284291
ABCB5	-0.038269167	0.483316076
ZNF468	-0.166661667	0.483319448
ZC3H11A	-0.129470833	0.483396142
MMADHC	0.10777	0.483398596
OR4N2	-0.063595	0.483399734
TAF1D	-0.170002917	0.483408004
MAFG	-0.064002083	0.483499287
TRIM35	-0.0533425	0.483500281
HCRP1	0.0606025	0.483532637
JAG2	-0.080200417	0.483608849
PROK1	-0.080709583	0.483613797
LINC00889	-0.083778333	0.483653473
GYG2	0.067455417	0.483719212
NAT9	0.12307875	0.483759596
DSCR3	0.114534583	0.483783329
TRADD	0.105027917	0.483787869
ECHS1	0.17564375	0.483822288
RPL9	0.077058333	0.483869676
DOK2	0.190982917	0.483905583
GALNT15	-0.063547083	0.483936278
PSCA	-0.04608875	0.484106192
OR8G1	-0.089333333	0.484158241
AKR1E2	-0.04756375	0.484159453
RPL34	-0.167778333	0.484207172
ODAM	-0.03936625	0.484215576
EN2	-0.09404	0.484255691
AKAP4	0.0545975	0.484282418
HIST1H2AE	-0.294456667	0.484331121
C5orf28	0.186650833	0.484450496
OR10G7	-0.079899583	0.484536138
KIFC3	-0.072978333	0.484555056
AURKB	0.138789583	0.48456239
CEP152	-0.170124583	0.48458487
MGAT1	-0.20664125	0.48460707
PPP1R15A	0.261738333	0.484660789
REXO2	-0.206783333	0.484881835
GUCY1A2	0.065988333	0.484924886
ZCCHC24	-0.064400417	0.484951057
FXN	0.137275833	0.484986876
NECAB1	-0.074208333	0.485024189
PCDH18	-0.041564583	0.485140793
FLJ20712	-0.061870417	0.485179696
TSSK6	0.0982525	0.485231176
ABCB1	0.6027425	0.485240465
C11orf31	0.132057917	0.485253737
FCF1	-0.1332675	0.485375639
OR4D6	-0.055199583	0.48544787
SSMEM1	0.04438	0.485511901
TMEM95	-0.064531667	0.48551359
EPHX2	0.078433333	0.485522623
FLJ36848	-0.087336667	0.485609554
TSSK3	0.049225833	0.485683565
CASS4	-0.07328625	0.485745929
CRISPLD1	0.38492875	0.485893411
TFCP2L1	-0.126334167	0.486172374
ALK	-0.045012917	0.486300237
SEPSECS	0.220461667	0.486413371
TNK2-AS1	-0.11051375	0.486436059
ST3GAL3	-0.149955417	0.486467317
PEX1	0.226130417	0.486488941
CDK5RAP2	0.0671375	0.48649079
ZNF837	-0.104171667	0.48653555
VWA8	-0.2019875	0.486548589
SHCBP1L	0.03379625	0.48660496
GOLPH3	-0.08552	0.486612965
KIAA0087	0.043514583	0.486629276
ERP27	-0.1603	0.486645052
MVD	0.216300417	0.486759364
B3GALT1	0.057645833	0.486820156
COL13A1	0.055024583	0.486920553
CRX	0.052154167	0.487033746
TEN1	0.090189583	0.487054599
CD151	0.278585833	0.487135674
TRAM1L1	-0.063163333	0.487192356
VRK3	-0.044468333	0.4871942
HTR1E	-0.047102083	0.487194994
IMPDH2	-0.098404167	0.487231863
TBC1D10B	-0.158562083	0.487267452
SNORD115-37	0.046175833	0.487324125
KDM2B	0.1862775	0.487342076
ATP6V1G3	0.046846667	0.487351266
AMOTL1	-0.316044583	0.487364915
PATE2	-0.043954167	0.487387394
PPP2R5E	-0.103765417	0.487442248
CCL8	0.052228333	0.487476105
LEPROTL1	0.356687083	0.487495901
TRIM17	-0.04583	0.487503209
LGALS4	-0.068819583	0.48755445
FAM9C	0.467116667	0.487669281
MMP3	-0.065397917	0.487706681
ZFHX4	-0.032247917	0.487746388
MYCN	-0.05734125	0.487779092
HIST1H2BO	-0.10741875	0.487788681
DGKQ	0.077310417	0.487821278
DHX34	0.118039167	0.487841334
SNORD41	0.20993125	0.48786461
ATXN7L2	-0.105521667	0.487885261
COL8A2	-0.081999167	0.487925405
PIP5K1P1	-0.057147083	0.487957003
STGC3	-0.036098333	0.487973027
PRKRIR	-0.13372625	0.487988664
KLHL12	-0.102601667	0.488046764
NMNAT1	0.112805417	0.488115185
RASSF10	-0.08733375	0.4881788
P2RX6	-0.064111667	0.488239939
PCBP3	0.208427917	0.48828441
NDUFS4	-0.185025833	0.488308597
CD7	-0.085926667	0.488387963
OTOS	-0.093370833	0.48846952
PCDHA4	-0.083095417	0.488529388
PPP1R13B	0.248371667	0.488599484
CSRP2	-0.118942083	0.488677358
FAIM	-0.442350833	0.488683435
PHYKPL	0.1662075	0.488746005
VCL	0.389426667	0.488802318
NPRL3	-0.12687125	0.48883951
GPATCH4	-0.181859167	0.488884642
CTBP2	0.1358225	0.488891384
SNORA27	0.21339	0.488909315
FRMD5	-0.062345417	0.488954504
CYLD	0.373299583	0.488967541
NPM1	-0.0675	0.489098241
SENP7	-0.259740417	0.489099963
POU3F4	-0.078954583	0.489134847
ANXA5	-0.712257917	0.489142558
LOC143188	-0.0859975	0.489159105
CCDC15	0.181303333	0.489163293
WDR12	0.18877125	0.489235702
CTSS	-0.17131875	0.489256289
ZFP36L2	-0.18975125	0.489412355
ATG13	-0.106555833	0.489431029
CDH17	0.191987083	0.489447306
NYNRIN	-0.17502125	0.489448786
